,score,sentiment
2017-08-12 13:16:43,5,-0.1531
2017-08-12 13:16:59,5,0.0
2017-08-12 13:22:12,6,-0.3182
2017-08-12 13:23:15,5,0.0
2017-08-12 13:25:07,6,-0.431
2017-08-12 13:25:16,6,-0.7214
2017-08-12 13:27:36,5,0.5256
2017-08-12 13:29:11,6,0.0
2017-08-12 13:32:16,6,0.3612
2017-08-12 13:39:16,6,0.7096
2017-08-12 13:44:36,7,-0.0258
2017-08-12 13:45:12,5,0.6124
2017-08-12 13:47:10,6,0.0
2017-08-12 13:47:11,6,0.4215
2017-08-12 13:47:15,6,0.0
2017-08-12 13:47:30,6,0.0
2017-08-12 13:48:09,6,-0.1027
2017-08-12 13:48:46,5,0.296
2017-08-12 13:50:08,7,0.0
2017-08-12 13:50:29,6,0.0
2017-08-12 13:51:27,4,0.0
2017-08-12 13:51:34,6,0.624
2017-08-12 13:51:37,8,0.4215
2017-08-12 13:53:19,7,0.0
2017-08-12 13:53:27,6,0.0
2017-08-12 13:53:32,6,-0.128
2017-08-12 13:53:46,6,-0.5719
2017-08-12 13:54:16,7,0.2023
2017-08-12 13:54:17,7,0.0
2017-08-12 13:54:42,7,-0.4019
2017-08-12 13:55:02,4,-0.4019
2017-08-12 13:56:40,5,0.25
2017-08-12 13:57:35,6,0.6369
2017-08-12 13:57:39,8,0.0
2017-08-12 13:58:22,5,0.0
2017-08-12 13:59:25,5,0.3182
2017-08-12 13:59:54,5,0.0
2017-08-12 14:00:15,7,-0.5859
2017-08-12 14:00:22,5,-0.5965
2017-08-12 14:00:51,6,0.7346
2017-08-12 14:01:21,7,0.7351
2017-08-12 14:03:06,7,0.5994
2017-08-12 14:03:10,6,0.4588
2017-08-12 14:03:15,6,0.0772
2017-08-12 14:06:05,7,-0.3818
2017-08-12 14:07:13,5,0.0
2017-08-12 14:07:48,5,-0.2617
2017-08-12 14:09:05,6,-0.4939
2017-08-12 14:11:04,6,-0.1779
2017-08-12 14:12:36,8,0.6344
2017-08-12 14:15:06,6,0.0
2017-08-12 14:15:11,6,0.0
2017-08-12 14:15:25,6,-0.7841
2017-08-12 14:16:29,7,0.0
2017-08-12 14:18:50,7,-0.743
2017-08-12 14:20:07,7,0.4019
2017-08-12 14:20:30,5,0.3612
2017-08-12 14:21:00,7,0.0
2017-08-12 14:23:16,7,0.0
2017-08-12 14:23:33,5,0.0
