,score,sentiment
2017-08-19 16:30:45,3,0.8176
2017-08-19 16:31:06,4,0.0
2017-08-19 16:31:58,4,0.7096
2017-08-19 16:32:09,4,0.0
2017-08-19 16:32:31,4,0.0
2017-08-19 16:32:42,3,0.0
2017-08-19 16:33:44,4,0.5809
2017-08-19 16:35:56,3,0.9402
2017-08-19 16:36:04,3,0.0
2017-08-19 16:36:44,4,0.0
2017-08-19 16:37:49,4,0.1779
2017-08-19 16:38:37,5,0.3612
2017-08-19 16:38:44,4,0.4404
2017-08-19 16:39:52,4,0.6369
2017-08-19 16:40:05,5,0.0
2017-08-19 16:40:11,4,0.6808
2017-08-19 16:40:36,5,0.5256
2017-08-19 16:41:23,3,0.0
2017-08-19 16:42:40,4,0.0
2017-08-19 16:43:33,4,-0.8122
2017-08-19 16:45:10,4,0.0
2017-08-19 16:45:53,4,0.3182
2017-08-19 16:46:28,4,0.0
2017-08-19 16:46:37,4,-0.4404
2017-08-19 16:46:48,4,0.6249
2017-08-19 16:46:49,4,0.0
2017-08-19 16:47:09,4,-0.2732
2017-08-19 16:47:10,4,-0.296
2017-08-19 16:47:26,4,0.7778
2017-08-19 16:47:52,4,0.0
2017-08-19 16:47:56,4,0.0
2017-08-19 16:48:00,4,0.0
2017-08-19 16:48:27,4,0.0
2017-08-19 16:48:33,4,0.0
2017-08-19 16:48:35,4,0.4215
2017-08-19 16:48:43,4,0.0
2017-08-19 16:48:50,4,0.0
2017-08-19 16:48:56,4,-0.296
2017-08-19 16:49:07,4,0.0
2017-08-19 16:49:27,4,0.0
2017-08-19 16:49:45,4,0.0
2017-08-19 16:51:08,4,-0.5106
2017-08-19 16:51:48,4,0.4019
2017-08-19 16:51:54,4,-0.5994
2017-08-19 15:45:07,11,0.0
2017-08-19 15:47:51,7,0.0
2017-08-19 16:24:01,8,0.0
2017-08-19 16:24:44,7,0.0
2017-08-19 16:27:07,8,-0.5984
2017-08-19 16:39:59,7,-0.0572
2017-08-19 15:50:51,8,0.3612
2017-08-19 15:51:19,9,0.0772
2017-08-19 14:37:48,5,0.893
2017-08-19 15:09:14,6,0.5106
2017-08-19 15:13:00,7,0.0
2017-08-19 15:24:36,7,0.1129
2017-08-19 15:32:09,7,0.7003
2017-08-19 15:35:22,7,0.0
2017-08-19 15:44:15,5,-0.7579
2017-08-19 15:47:47,7,0.6369
2017-08-19 15:48:11,7,-0.25
2017-08-19 16:00:41,7,0.4019
2017-08-19 16:28:00,7,-0.5859
2017-08-19 16:30:13,5,-0.3612
2017-08-19 16:48:40,6,-0.3313
2017-08-19 16:52:58,8,0.0
2017-08-19 14:32:38,3,0.0
