,score,sentiment
2017-09-19 20:49:54,6,0.0
2017-09-19 20:53:40,5,0.0
2017-09-19 20:54:34,4,0.0
2017-09-19 20:57:56,5,0.0
2017-09-19 20:59:17,4,0.0
2017-09-19 20:59:37,3,0.0
2017-09-19 20:59:48,6,-0.5059
2017-09-19 21:01:28,5,0.0
2017-09-19 21:01:36,6,0.0
2017-09-19 21:01:55,5,-0.5423
2017-09-19 21:02:16,3,-0.8685
2017-09-19 21:02:45,6,-0.3412
2017-09-19 21:02:45,5,0.0
2017-09-19 21:02:59,5,0.4767
2017-09-19 21:04:08,5,0.5574
2017-09-19 21:04:09,6,0.5413
2017-09-19 21:05:40,5,0.4939
2017-09-19 21:07:20,4,-0.1531
2017-09-19 21:07:21,5,0.067
2017-09-19 21:07:59,5,-0.3818
2017-09-19 21:08:05,4,0.0
2017-09-19 21:08:44,6,0.0
2017-09-19 21:08:50,5,0.0
2017-09-19 21:09:33,5,0.0
2017-09-19 21:09:33,5,0.7239
2017-09-19 21:09:53,6,-0.5028
2017-09-19 21:09:54,4,-0.6249
2017-09-19 21:09:56,4,-0.6705
2017-09-19 21:10:05,5,0.0
2017-09-19 21:10:12,4,-0.7003
2017-09-19 21:10:18,5,-0.3412
2017-09-19 21:10:21,5,0.0
2017-09-19 21:10:26,6,0.0
2017-09-19 21:10:41,4,0.0
2017-09-19 21:11:14,6,0.6588
2017-09-19 21:11:14,4,0.6705
2017-09-19 21:11:26,5,0.6249
2017-09-19 21:11:38,4,-0.1531
2017-09-19 21:11:49,4,0.0772
2017-09-19 21:12:03,5,-0.5574
2017-09-19 21:12:59,4,0.802
2017-09-19 21:13:08,4,0.0
2017-09-19 21:13:19,5,0.7959
2017-09-19 21:13:58,6,0.0
2017-09-19 21:14:03,5,0.9444
2017-09-19 21:14:09,5,-0.5423
2017-09-19 21:14:14,5,0.2732
2017-09-19 21:14:44,5,-0.3724
2017-09-19 21:15:40,5,0.7346
2017-09-19 21:15:58,6,0.0
2017-09-19 21:16:50,5,0.0258
2017-09-19 21:17:09,5,0.4404
2017-09-19 21:17:20,6,0.6908
2017-09-19 21:17:34,4,0.0
2017-09-19 21:17:54,6,0.3134
2017-09-19 21:18:13,5,0.5562
2017-09-19 21:20:14,4,0.0
2017-09-19 21:20:15,5,0.0
2017-09-19 21:20:21,4,0.4717
2017-09-19 21:21:03,5,0.2382
2017-09-19 21:21:19,6,-0.6041
2017-09-19 21:21:34,5,-0.5267
2017-09-19 21:22:11,5,0.0
2017-09-19 21:22:29,5,0.0516
2017-09-19 21:22:29,4,0.7579
2017-09-19 21:22:42,5,0.7925
2017-09-19 21:22:49,6,-0.1779
2017-09-19 21:22:58,6,-0.7906
2017-09-19 21:23:04,5,-0.3506
2017-09-19 21:23:17,7,0.0
2017-09-19 21:23:55,6,0.0
2017-09-19 21:23:58,5,-0.7482
2017-09-19 21:25:39,5,-0.9328
2017-09-19 21:27:06,4,0.6705
2017-09-19 21:27:36,5,-0.5423
2017-09-19 21:27:57,4,-0.1574
2017-09-19 21:28:03,5,0.0
2017-09-19 21:28:05,6,0.0
2017-09-19 21:29:23,5,0.1967
2017-09-19 21:31:54,4,0.0
2017-09-19 21:32:07,5,-0.7096
2017-09-19 21:35:37,5,0.2023
2017-09-19 21:35:54,5,-0.3182
2017-09-19 21:37:52,4,-0.5423
2017-09-19 21:38:02,6,0.6597
2017-09-19 21:38:42,6,-0.4767
2017-09-19 20:10:57,10,-0.25
2017-09-19 21:22:58,9,0.4627
2017-09-19 21:25:25,10,-0.6825
2017-09-19 21:29:23,8,0.4404
2017-09-19 21:29:34,10,-0.4588
2017-09-19 21:36:08,8,-0.6808
2017-09-19 21:36:32,9,0.0
2017-09-19 21:29:26,11,0.504
2017-09-19 20:07:23,8,0.6486
2017-09-19 20:27:58,8,0.4926
2017-09-19 20:42:26,8,0.296
2017-09-19 21:12:45,7,0.6705
2017-09-19 21:17:28,9,0.3716
2017-09-19 21:17:50,8,-0.3716
2017-09-19 21:21:41,9,-0.2516
2017-09-19 21:21:47,7,-0.1027
2017-09-19 21:23:15,8,0.6883
2017-09-19 21:23:30,9,0.4588
2017-09-19 21:24:08,9,0.4939
2017-09-19 21:29:34,10,0.8415
2017-09-19 21:33:14,9,-0.4588
2017-09-19 19:40:20,4,-0.2924
2017-09-19 19:49:21,4,-0.7506
2017-09-19 19:49:48,4,0.4753
2017-09-19 19:50:30,3,0.3818
2017-09-19 19:50:50,3,0.1531
2017-09-19 19:50:51,3,0.0
2017-09-19 19:52:52,5,0.4926
2017-09-19 19:54:07,5,0.5267
2017-09-19 19:54:17,4,-0.5267
2017-09-19 19:55:05,4,0.7089
2017-09-19 19:56:15,3,-0.6316
2017-09-19 19:56:25,4,0.763
2017-09-19 19:57:48,4,-0.5106
2017-09-19 19:57:55,3,0.3612
2017-09-19 19:58:44,5,-0.6369
2017-09-19 20:04:08,4,0.25
2017-09-19 20:05:10,5,0.0
2017-09-19 20:09:04,5,0.2732
2017-09-19 20:09:15,5,0.0
2017-09-19 20:09:24,4,0.4939
2017-09-19 20:09:26,5,0.4019
2017-09-19 20:09:33,3,0.5859
2017-09-19 20:09:37,4,0.3612
2017-09-19 20:09:58,4,0.4019
2017-09-19 20:10:09,3,0.6369
2017-09-19 20:12:48,3,0.2023
2017-09-19 20:14:28,3,0.0
2017-09-19 20:14:41,4,0.6124
2017-09-19 20:16:22,4,0.0
2017-09-19 20:16:44,5,-0.6332
2017-09-19 20:17:44,3,-0.2732
2017-09-19 20:20:06,4,0.2975
2017-09-19 20:21:43,5,0.0
2017-09-19 20:23:39,3,0.7184
2017-09-19 20:23:40,4,-0.0644
2017-09-19 20:24:06,4,0.0
2017-09-19 20:27:21,4,-0.25
2017-09-19 20:28:34,3,0.6908
2017-09-19 20:28:42,4,-0.4215
2017-09-19 20:28:59,4,0.8872
2017-09-19 20:29:55,3,0.0129
2017-09-19 20:29:59,4,-0.2263
2017-09-19 20:35:18,3,0.2589
2017-09-19 20:37:01,4,0.7269
2017-09-19 20:45:09,4,0.4939
2017-09-19 20:49:42,4,0.6239
2017-09-19 20:50:36,3,-0.8043
2017-09-19 20:52:28,4,0.7783
2017-09-19 20:52:49,5,0.8059
2017-09-19 20:53:48,4,0.5267
2017-09-19 20:59:33,6,0.0
2017-09-19 21:00:24,5,-0.3818
2017-09-19 21:00:25,4,0.0258
2017-09-19 21:00:32,5,0.0
2017-09-19 21:01:38,3,0.34
2017-09-19 21:01:38,5,0.34
2017-09-19 21:02:34,3,0.0
2017-09-19 21:02:58,4,0.0
2017-09-19 21:03:08,4,0.0378
2017-09-19 21:03:16,4,0.372
2017-09-19 21:08:31,5,0.0
2017-09-19 21:08:47,4,-0.3818
2017-09-19 21:08:57,4,0.0
2017-09-19 21:09:07,5,-0.5423
2017-09-19 21:09:19,4,-0.5859
2017-09-19 21:09:30,3,0.0
2017-09-19 21:09:47,4,-0.1027
2017-09-19 21:09:49,5,-0.2732
2017-09-19 21:09:49,4,0.5574
2017-09-19 21:10:03,4,-0.7418
2017-09-19 21:10:04,4,0.0
2017-09-19 21:10:07,4,0.0
2017-09-19 21:10:15,5,0.3753
2017-09-19 21:10:31,3,0.0
2017-09-19 21:10:36,4,0.4019
2017-09-19 21:10:38,4,0.5859
2017-09-19 21:10:46,4,0.0
2017-09-19 21:10:46,2,0.0
2017-09-19 21:10:51,5,0.0
2017-09-19 21:11:15,4,0.2023
2017-09-19 21:11:33,3,0.6249
2017-09-19 21:12:12,4,-0.6476
2017-09-19 21:12:28,4,0.4019
2017-09-19 21:12:28,4,0.34
2017-09-19 21:12:44,5,-0.3612
2017-09-19 21:12:46,4,0.6369
2017-09-19 21:13:03,5,-0.296
2017-09-19 21:13:09,4,-0.5719
2017-09-19 21:13:18,3,0.4939
2017-09-19 21:13:36,3,0.0
2017-09-19 21:13:55,4,-0.7964
2017-09-19 21:14:02,4,-0.68
2017-09-19 21:14:13,3,-0.5859
2017-09-19 21:14:25,3,0.0
2017-09-19 21:15:29,4,0.2484
2017-09-19 21:15:43,5,-0.2047
2017-09-19 21:17:05,3,0.128
2017-09-19 21:17:06,4,-0.5574
2017-09-19 21:17:27,3,-0.0951
2017-09-19 21:17:50,3,0.0
2017-09-19 21:17:58,5,0.0
2017-09-19 21:18:01,4,0.0
2017-09-19 21:18:03,4,0.5423
2017-09-19 21:18:34,3,0.0
2017-09-19 21:18:38,5,-0.7351
2017-09-19 21:19:40,5,0.7551
2017-09-19 21:19:45,4,0.77
2017-09-19 21:19:47,3,0.0
2017-09-19 21:20:16,3,0.7003
2017-09-19 21:20:25,4,-0.3848
2017-09-19 21:20:58,5,-0.3182
2017-09-19 21:21:26,4,-0.6326
2017-09-19 21:21:32,5,0.0
2017-09-19 21:21:37,4,-0.5423
2017-09-19 21:21:57,5,-0.6908
2017-09-19 21:22:02,4,0.34
2017-09-19 21:22:22,4,-0.5423
2017-09-19 21:22:45,5,-0.5423
