,score,sentiment
2017-08-27 16:06:11,5,-0.5994
2017-08-27 16:08:00,5,0.5574
2017-08-27 16:10:09,5,-0.1531
2017-08-27 16:10:20,5,-0.5859
2017-08-27 16:11:02,5,0.6361
2017-08-27 16:11:47,4,-0.296
2017-08-27 16:12:33,5,0.2682
2017-08-27 16:13:20,5,0.3919
2017-08-27 16:14:01,4,-0.5574
2017-08-27 16:14:34,6,0.3612
2017-08-27 16:15:57,5,0.6249
2017-08-27 16:17:27,6,0.4767
2017-08-27 16:17:27,5,0.0
2017-08-27 16:17:37,5,0.0
2017-08-27 16:17:40,4,0.0
2017-08-27 16:17:48,5,0.0258
2017-08-27 16:17:59,6,0.7125
2017-08-27 16:18:00,6,0.3818
2017-08-27 16:18:03,6,0.4404
2017-08-27 16:18:11,6,-0.2732
2017-08-27 16:18:21,5,0.0
2017-08-27 16:19:13,4,0.474
2017-08-27 16:22:05,5,-0.2732
2017-08-27 16:23:07,5,-0.0258
2017-08-27 16:23:46,5,0.4404
2017-08-27 16:23:47,5,-0.5267
2017-08-27 16:23:59,5,-0.4939
2017-08-27 16:24:18,6,-0.7778
2017-08-27 16:26:02,5,0.0
2017-08-27 16:26:07,6,0.5849
2017-08-27 16:26:29,6,0.6914
2017-08-27 16:26:50,5,-0.6808
2017-08-27 16:27:45,5,0.4588
2017-08-27 16:28:03,5,-0.3182
2017-08-27 16:33:41,5,-0.3818
2017-08-27 16:35:23,5,0.0
2017-08-27 16:35:42,5,0.0
2017-08-27 16:35:46,5,0.4404
2017-08-27 16:36:15,5,0.6124
2017-08-27 16:36:28,5,0.6808
2017-08-27 16:36:44,6,0.5994
2017-08-27 16:37:12,5,0.1139
2017-08-27 16:37:25,5,-0.5423
2017-08-27 16:37:37,5,0.0
2017-08-27 16:40:51,4,-0.836
2017-08-27 16:40:55,5,-0.5423
2017-08-27 16:41:13,5,0.7269
2017-08-27 16:41:20,4,0.5956
2017-08-27 16:41:42,4,-0.25
2017-08-27 16:42:53,5,0.8964
2017-08-27 16:45:25,5,0.0289
2017-08-27 16:47:14,5,0.0772
2017-08-27 16:49:18,5,0.743
2017-08-27 16:49:28,5,0.0
2017-08-27 16:52:54,5,0.7579
2017-08-27 16:55:44,5,0.3182
2017-08-27 17:03:42,5,-0.8176
2017-08-27 17:08:04,6,-0.2235
2017-08-27 17:08:20,5,0.0
2017-08-27 17:09:23,5,-0.3989
2017-08-27 17:10:14,5,0.0
2017-08-27 17:11:35,5,0.25
2017-08-27 17:11:47,5,0.4829
2017-08-27 17:12:27,5,0.3612
2017-08-27 17:12:49,5,0.0516
2017-08-27 17:14:13,5,0.0
2017-08-27 17:14:20,5,0.0
2017-08-27 17:14:30,5,0.7177
2017-08-27 17:15:06,5,-0.296
2017-08-27 17:15:17,5,0.0
2017-08-27 17:15:23,5,0.6588
2017-08-27 17:15:25,5,0.0
2017-08-27 17:15:26,5,0.0
2017-08-27 17:15:29,5,0.0
2017-08-27 17:15:35,5,0.4696
2017-08-27 17:15:40,5,0.8143
2017-08-27 17:15:46,5,0.0
2017-08-27 17:15:54,6,-0.1779
2017-08-27 17:16:02,5,0.7243
2017-08-27 17:17:37,5,0.4215
2017-08-27 17:17:51,5,0.0
2017-08-27 17:18:13,5,0.8805
2017-08-27 17:18:20,5,0.0
2017-08-27 17:18:22,5,0.6239
2017-08-27 17:18:55,5,-0.2732
2017-08-27 17:19:21,5,0.3818
2017-08-27 17:19:28,5,-0.1833
2017-08-27 17:19:59,5,0.7003
2017-08-27 17:20:10,5,0.0
2017-08-27 17:20:15,5,0.0258
2017-08-27 17:20:55,5,0.4588
2017-08-27 17:21:29,5,0.0
2017-08-27 17:21:37,5,0.3612
2017-08-27 17:22:39,5,0.5106
2017-08-27 17:23:34,6,-0.729
2017-08-27 17:24:02,5,0.5106
2017-08-27 17:24:59,5,-0.1531
2017-08-27 17:25:14,5,-0.4981
2017-08-27 17:27:46,6,0.0772
2017-08-27 17:27:54,5,-0.033
2017-08-27 17:28:01,5,0.5994
2017-08-27 17:28:04,5,-0.0688
2017-08-27 17:28:51,5,0.5473
2017-08-27 17:29:16,5,0.0
2017-08-27 17:30:34,5,0.0
2017-08-27 17:30:46,5,0.659
2017-08-27 17:30:46,5,0.872
2017-08-27 17:31:00,5,0.0
2017-08-27 17:31:06,5,0.4404
2017-08-27 17:31:20,5,0.8655
2017-08-27 17:33:03,5,0.0
2017-08-27 17:33:06,5,0.0
2017-08-27 17:33:08,5,0.0
2017-08-27 17:33:11,5,0.0
2017-08-27 17:33:13,5,0.1531
2017-08-27 17:34:15,6,0.0
2017-08-27 17:34:29,5,0.0
2017-08-27 17:34:43,5,0.0
2017-08-27 17:34:43,5,0.7935
2017-08-27 17:34:59,5,0.0
2017-08-27 17:35:03,5,-0.2505
2017-08-27 17:35:36,5,0.0
2017-08-27 17:35:37,5,0.0
2017-08-27 17:35:47,5,0.4588
2017-08-27 17:36:03,5,-0.5859
2017-08-27 17:36:27,4,0.0
2017-08-27 17:36:46,5,0.0
2017-08-27 17:36:52,5,0.0258
2017-08-27 17:36:54,6,-0.2411
2017-08-27 17:36:57,5,0.0
2017-08-27 17:36:57,6,0.0
2017-08-27 17:37:00,6,0.0
2017-08-27 17:37:14,6,0.0
2017-08-27 17:37:17,5,0.0
2017-08-27 17:38:09,5,0.0
2017-08-27 17:38:20,5,-0.5994
2017-08-27 17:38:31,5,-0.2146
2017-08-27 17:40:21,5,0.5994
2017-08-27 17:40:40,5,0.0
2017-08-27 17:41:23,5,0.0
2017-08-27 17:41:28,5,0.0
2017-08-27 17:41:28,5,0.5267
2017-08-27 17:41:54,5,0.6908
2017-08-27 17:42:56,5,0.6808
2017-08-27 17:43:07,5,0.6249
2017-08-27 17:43:23,6,0.0
2017-08-27 17:47:10,6,0.0
2017-08-27 17:48:45,5,0.7096
2017-08-27 17:49:44,6,0.0
2017-08-27 17:50:46,5,0.4215
2017-08-27 17:52:54,6,-0.4926
2017-08-27 17:53:11,5,0.3182
2017-08-27 16:22:19,9,-0.6369
2017-08-27 16:26:10,10,0.0258
2017-08-27 17:39:42,9,0.8282
2017-08-27 16:03:21,4,0.4767
2017-08-27 16:10:07,4,0.0772
2017-08-27 16:10:08,4,0.0
2017-08-27 16:10:13,4,-0.5423
2017-08-27 16:10:18,3,0.3182
2017-08-27 16:10:28,5,0.0
2017-08-27 16:10:30,4,0.0
2017-08-27 16:10:52,4,-0.5859
2017-08-27 16:11:11,5,-0.4574
2017-08-27 16:11:37,4,0.0
2017-08-27 16:11:47,4,0.0
2017-08-27 16:11:50,4,-0.4767
2017-08-27 16:12:20,5,-0.4019
2017-08-27 16:12:52,3,0.0
2017-08-27 16:17:04,3,0.0
2017-08-27 16:17:23,4,0.7163
2017-08-27 16:17:42,4,-0.3187
2017-08-27 16:19:16,4,0.0
2017-08-27 16:19:22,4,0.4404
2017-08-27 16:19:29,4,0.0
2017-08-27 16:20:31,4,-0.5423
2017-08-27 16:20:44,4,-0.3182
2017-08-27 16:21:15,4,-0.5423
2017-08-27 16:21:17,5,0.0
2017-08-27 16:21:22,4,0.0772
2017-08-27 16:21:26,4,0.0
2017-08-27 16:21:34,4,-0.8016
2017-08-27 16:21:59,5,-0.8807
2017-08-27 16:22:03,5,-0.1531
2017-08-27 16:23:17,4,0.3612
2017-08-27 16:23:23,5,-0.5423
2017-08-27 16:24:30,4,-0.7522
2017-08-27 16:24:49,3,-0.5574
2017-08-27 16:25:27,5,0.4927
2017-08-27 16:25:38,3,0.0
2017-08-27 16:27:29,4,0.0
2017-08-27 16:28:29,4,0.4215
2017-08-27 16:28:43,5,0.6705
2017-08-27 16:29:44,5,-0.3612
2017-08-27 16:31:09,4,0.0
2017-08-27 16:31:58,4,0.6249
2017-08-27 16:32:00,4,0.0
2017-08-27 16:32:35,4,0.0
2017-08-27 16:32:55,3,-0.4939
2017-08-27 16:33:34,4,0.4215
2017-08-27 16:33:51,6,0.0
2017-08-27 16:34:12,4,0.2732
2017-08-27 16:34:18,4,-0.3818
2017-08-27 16:34:37,4,0.0183
2017-08-27 16:35:55,3,-0.1531
2017-08-27 16:35:55,4,0.3612
2017-08-27 16:36:21,4,0.0
2017-08-27 16:36:30,4,0.0
2017-08-27 16:36:59,4,0.3182
2017-08-27 16:37:12,4,-0.628
2017-08-27 16:37:25,5,-0.5574
2017-08-27 16:37:37,5,0.0
2017-08-27 16:37:43,5,-0.4404
2017-08-27 16:37:44,4,0.796
2017-08-27 16:37:53,4,0.0
2017-08-27 16:37:59,4,0.0
2017-08-27 16:38:45,4,0.4404
2017-08-27 16:38:48,3,0.6369
2017-08-27 16:39:19,4,0.0
2017-08-27 16:39:52,4,0.0
2017-08-27 16:39:53,4,0.7691
2017-08-27 16:40:06,5,0.0
2017-08-27 16:40:07,3,0.0
2017-08-27 16:40:12,4,0.0
2017-08-27 16:40:33,4,0.0
2017-08-27 16:40:50,4,-0.5106
2017-08-27 16:41:03,4,0.5574
2017-08-27 16:41:35,4,0.5994
2017-08-27 16:41:40,4,0.7705
2017-08-27 16:42:12,4,0.8908
2017-08-27 16:43:12,5,0.0
2017-08-27 16:43:14,5,0.0
2017-08-27 16:43:32,4,0.0
2017-08-27 16:44:07,4,0.0
2017-08-27 16:46:25,4,0.4588
2017-08-27 16:46:25,3,-0.0772
2017-08-27 16:47:03,4,0.0
2017-08-27 16:47:20,5,0.7579
2017-08-27 16:47:30,5,0.4404
2017-08-27 16:47:32,5,-0.3156
2017-08-27 16:48:38,4,0.4588
2017-08-27 16:48:44,4,0.6705
2017-08-27 16:48:55,4,0.0
2017-08-27 16:49:21,4,0.0
2017-08-27 16:49:42,4,0.3818
2017-08-27 16:49:44,4,0.3382
2017-08-27 16:51:19,4,0.5423
2017-08-27 16:53:08,4,0.0
2017-08-27 16:53:37,4,0.4404
2017-08-27 17:04:08,4,-0.4767
