,score,sentiment
2017-09-09 13:54:26,8,0.0
2017-09-09 14:01:17,9,-0.3865
2017-09-09 14:04:39,7,-0.0516
2017-09-09 14:09:36,8,0.0
2017-09-09 14:12:01,7,0.0
2017-09-09 14:15:26,10,-0.3818
2017-09-09 14:21:20,9,0.5859
2017-09-09 14:21:36,7,0.7269
2017-09-09 14:22:10,8,0.2732
2017-09-09 14:22:20,7,0.5859
2017-09-09 14:22:25,10,0.7906
2017-09-09 14:24:38,9,0.0
2017-09-09 14:25:31,6,0.0
2017-09-09 14:28:02,7,-0.6249
2017-09-09 14:28:30,9,-0.1779
2017-09-09 14:28:33,8,-0.4767
2017-09-09 14:29:40,8,-0.5413
2017-09-09 14:30:00,9,0.4848
2017-09-09 13:08:58,15,-0.8126
2017-09-09 13:51:45,23,0.4767
2017-09-09 14:17:55,29,-0.6076
2017-09-09 13:09:36,14,-0.7906
2017-09-09 13:24:38,14,0.068
2017-09-09 13:25:07,14,-0.34
2017-09-09 13:26:53,14,-0.1027
2017-09-09 12:41:01,7,-0.4019
2017-09-09 12:47:47,7,-0.4767
2017-09-09 12:51:09,7,-0.4404
2017-09-09 12:51:58,9,-0.7506
2017-09-09 12:56:56,7,0.0
2017-09-09 12:57:23,7,0.0
2017-09-09 13:00:28,6,0.0516
2017-09-09 13:00:31,8,0.5562
2017-09-09 13:03:04,8,0.0
2017-09-09 13:10:29,8,-0.802
2017-09-09 13:10:47,7,0.5859
2017-09-09 13:11:44,6,-0.7579
2017-09-09 13:21:57,6,-0.802
2017-09-09 13:21:58,8,0.0
2017-09-09 13:22:20,6,0.0
2017-09-09 13:22:51,8,-0.5709
2017-09-09 13:22:53,6,-0.7947
2017-09-09 13:22:55,8,0.0
2017-09-09 13:23:55,7,0.3182
2017-09-09 13:24:17,7,0.0
2017-09-09 13:26:06,7,-0.5423
2017-09-09 13:26:50,8,-0.4218
2017-09-09 13:27:00,8,-0.4201
2017-09-09 13:30:57,7,0.765
2017-09-09 13:33:11,8,0.5994
2017-09-09 13:33:43,7,-0.4767
2017-09-09 13:36:01,7,-0.101
2017-09-09 13:37:26,8,-0.8316
2017-09-09 13:40:08,7,-0.5423
2017-09-09 13:44:46,8,-0.722
2017-09-09 13:46:15,9,-0.128
2017-09-09 13:47:40,6,0.2732
2017-09-09 13:47:54,9,-0.6249
2017-09-09 13:48:20,8,0.0
2017-09-09 13:48:32,5,0.2023
2017-09-09 13:52:57,5,-0.0258
2017-09-09 13:53:44,8,0.0
2017-09-09 13:53:49,7,-0.4588
2017-09-09 13:54:21,8,0.4404
2017-09-09 13:55:28,8,-0.5574
2017-09-09 14:05:23,8,-0.8292
2017-09-09 14:12:47,7,-0.128
2017-09-09 14:12:53,7,-0.0516
2017-09-09 14:13:39,7,-0.6633
2017-09-09 14:16:57,6,0.6692
2017-09-09 14:20:19,7,-0.2263
2017-09-09 14:20:29,5,0.3182
2017-09-09 14:23:50,7,0.5267
2017-09-09 13:11:11,15,0.0
2017-09-09 13:19:58,12,-0.6705
2017-09-09 13:28:31,16,-0.5106
2017-09-09 13:11:19,31,0.0
2017-09-09 13:49:31,13,0.8644
2017-09-09 14:08:36,13,0.296
2017-09-09 14:13:45,12,-0.1027
2017-09-09 12:32:19,5,0.5994
2017-09-09 12:37:19,6,0.3612
2017-09-09 12:43:44,5,-0.6124
2017-09-09 12:50:15,6,0.0
2017-09-09 12:50:34,5,0.0
2017-09-09 12:51:15,5,-0.5574
2017-09-09 12:55:35,6,0.4404
2017-09-09 12:56:02,6,-0.6115
2017-09-09 12:56:32,6,0.0
2017-09-09 12:56:37,6,-0.296
2017-09-09 12:57:21,7,-0.7528
2017-09-09 12:58:28,5,-0.631
2017-09-09 12:59:53,6,0.0
2017-09-09 13:01:59,7,0.0
2017-09-09 13:02:03,5,-0.4792
2017-09-09 13:02:05,6,0.0
2017-09-09 13:02:23,6,-0.0516
2017-09-09 13:05:24,6,-0.7906
2017-09-09 13:06:17,6,0.636
2017-09-09 13:06:31,6,-0.6046
2017-09-09 13:07:06,6,0.34
2017-09-09 13:08:39,6,0.2263
2017-09-09 13:08:54,6,0.0
2017-09-09 13:09:02,5,-0.7964
2017-09-09 13:09:05,5,-0.5423
2017-09-09 13:10:23,6,0.0
2017-09-09 13:10:25,7,-0.1027
2017-09-09 13:10:50,7,0.0
2017-09-09 13:13:37,5,-0.5423
2017-09-09 13:14:11,6,-0.872
2017-09-09 13:16:20,6,-0.379
2017-09-09 13:19:11,6,-0.3125
2017-09-09 13:20:02,6,0.0
2017-09-09 13:21:12,5,-0.4019
2017-09-09 13:22:01,6,0.0
2017-09-09 13:22:02,5,0.0
2017-09-09 13:22:19,6,-0.4404
2017-09-09 13:22:30,6,0.0
2017-09-09 13:23:54,6,0.0
2017-09-09 13:27:11,6,-0.6428
2017-09-09 13:27:38,6,0.0
2017-09-09 13:27:49,6,-0.5983
2017-09-09 13:29:13,6,0.3708
2017-09-09 13:29:35,6,0.0
2017-09-09 13:32:29,7,-0.7184
2017-09-09 13:33:56,6,0.6819
2017-09-09 13:34:04,6,-0.7968
2017-09-09 13:34:31,5,0.5106
2017-09-09 13:35:06,5,0.8459
2017-09-09 13:38:17,6,0.128
2017-09-09 13:43:49,6,-0.1244
2017-09-09 13:48:22,8,0.0
2017-09-09 13:48:24,6,-0.1531
2017-09-09 13:50:25,4,0.0
2017-09-09 13:51:00,6,-0.4767
2017-09-09 13:52:58,8,0.0
2017-09-09 13:53:05,6,-0.296
2017-09-09 13:53:36,5,0.0
2017-09-09 13:54:37,8,0.0
2017-09-09 13:57:40,5,0.5994
2017-09-09 13:59:13,6,0.0772
2017-09-09 13:59:18,6,0.34
2017-09-09 14:01:53,6,0.0
2017-09-09 14:01:57,4,0.3818
2017-09-09 14:03:34,6,0.0772
2017-09-09 14:05:10,7,0.587
2017-09-09 14:06:59,8,0.8934
2017-09-09 14:07:25,6,0.4404
2017-09-09 14:09:11,6,0.3553
2017-09-09 14:09:13,6,-0.4767
2017-09-09 14:13:12,7,-0.1027
2017-09-09 14:16:34,6,-0.5859
2017-09-09 14:17:09,7,0.0516
2017-09-09 14:20:07,6,0.2263
2017-09-09 14:21:55,8,0.0
2017-09-09 14:22:20,7,0.0
2017-09-09 14:26:52,6,0.7599
2017-09-09 14:27:59,6,0.5859
2017-09-09 14:29:29,6,0.6705
2017-09-09 14:29:37,6,-0.5413
2017-09-09 14:48:19,5,-0.3843
2017-09-09 12:36:35,13,-0.7184
2017-09-09 13:28:06,9,0.5849
2017-09-09 14:16:10,11,-0.597
2017-09-09 13:10:23,20,-0.8343
2017-09-09 14:10:46,22,0.7365
2017-09-09 13:51:31,17,-0.3818
2017-09-09 13:10:33,43,0.0
2017-09-09 13:14:52,12,-0.25
